date,ticker,ret,price
2017-06-28,NVDA,-0.0009197,1163.69
2014-04-11,GOOG,0.0035758,27.78
2021-05-03,NVDA,-0.005587760000000001,1786.4
2019-08-07,AMZN,0.00025094,1169.47
2013-04-19,ADBE,0.01175,65.3
2013-09-25,DIS,-0.0161844,663.54
2018-08-07,GOOG,0.0168565,109.26
2015-05-22,GOOG,0.0117368,91.67
2014-12-30,DIS,-0.044784199999999996,146.58
2013-11-12,GME,0.0163344,25.56
2013-06-24,GOOG,-0.010838799999999999,109.53
2019-05-02,PG,-0.0049901,144.49
2024-04-25,GE,-0.0028637600000000004,156.35
2019-02-15,GE,0.048127300000000005,99.18
2014-03-13,PG,0.00593889,14.25
2024-03-05,GE,-0.0157681,19.79
2018-11-09,AMZN,0.0007432700000000001,118.03
2018-07-05,GOOG,0.0176521,57.61
2023-07-24,GOOG,0.00733232,166.89
2015-01-15,PG,-0.00902611,728.33
2016-12-30,GME,0.00745726,33.73
2020-08-31,NVDA,0.0370052,37.31
2022-06-16,JPM,-0.0294021,712.41
2020-04-29,INTC,0.0067569,86.47
2014-05-16,NVDA,0.00065875,621.63
2024-03-27,GOOG,-0.00362724,31.73
2023-11-27,DIS,-0.0185108,582.3345
2019-12-05,AA,-0.0257994,20.93
2013-11-14,AMZN,0.0100565,196.92
2020-05-01,DIS,-0.011759200000000001,1768.88
2018-07-24,AMZN,0.0351908,506.09
2019-10-07,PG,-0.0185597,132.045
2018-07-24,ADBE,0.0623053,157.75
2019-01-22,DIS,0.028603100000000003,223.96
2023-01-30,PG,-0.00372851,319.0
2016-08-16,ADBE,-0.011249100000000001,107.94
2023-07-21,JPM,0.0198739,174.25
2016-10-31,PG,0.0295616,229.0
2015-03-25,AA,0.0117825,21.37
2024-03-15,AMZN,-0.0490588,143.96
2020-11-09,NVDA,0.0227519,9.03
2013-04-18,AA,0.0153545,769.09
2013-03-15,AAPL,-0.017721499999999998,31.06
2024-07-02,ADBE,0.0185184,86.19
2017-09-25,AMZN,0.015590900000000001,187.44
2017-07-26,AA,-0.00901538,85.12
2020-09-02,GOOG,-0.0184938,129.84
2023-06-28,INTC,0.00671041,136.27
2024-12-09,DIS,0.00797033,140.01
2013-05-29,PG,0.0017918300000000001,2038.59
2024-03-21,GOOG,0.00351298,3207.04
2014-09-17,GME,0.121712,57.66
2016-07-26,AMZN,-0.0304024,99.79
2021-08-30,AAPL,0.00623071,137.73
2024-03-07,GME,0.00210607,142.65
2022-07-29,DIS,0.008757589999999999,424.56
2013-07-05,GME,-0.0067830699999999996,224.44
2013-05-20,NVDA,0.0192538,83.37
2016-04-15,AA,0.0190009,38.61
2017-06-14,PG,0.005470279999999999,470.39
2016-06-08,GME,-0.00312823,109.58
2024-09-09,DIS,0.0109004,117.88
2017-12-13,ADBE,0.040243,61.99
2019-06-14,AAPL,-0.0133779,27.36
2019-02-28,JPM,0.0007815400000000001,99.06
2015-05-15,AAPL,-0.010756300000000002,121.54
2023-11-28,GME,0.013241300000000001,438.08
2014-04-22,JPM,-0.0299883,10.16
2013-09-11,DIS,0.0067372299999999994,13.34
2019-03-08,AA,0.00359809,60.71
2014-06-17,NVDA,-0.00151694,110.53
2020-07-22,AMZN,0.0027308500000000004,31.65
2019-08-21,GE,0.0,1010.17
2020-10-30,AA,0.00531554,125.98
2013-09-27,NVDA,0.012526500000000001,90.68
2014-02-27,PG,-0.00662571,15.56
2016-08-12,GME,0.00095987,6.89
2024-03-28,GE,0.006596680000000001,471.16
2017-04-24,PG,0.00153971,49.39
2022-12-29,GME,0.0788114,169.01
2020-11-20,JPM,-0.00050455,28.93
2016-11-14,GME,0.00994551,103.72
2023-02-08,GOOG,-0.00537407,131.6
2023-09-06,JPM,-0.00760698,56.06
2022-07-21,AAPL,-0.018091,26.99
2021-04-27,JPM,-0.017710300000000002,534.44
2021-05-20,JPM,0.035039799999999996,87.3
2021-08-31,GOOG,-0.0162175,36.98
2022-02-04,ADBE,-0.0336947,327.82
2019-01-17,INTC,-0.0147478,95.51
2013-10-08,DIS,0.00696349,12.03
2022-02-04,AAPL,-0.0078086299999999996,29.51
2017-07-14,AA,-0.00813615,46.75
2024-02-06,INTC,0.00098038,16.29
2023-05-08,PG,0.009473200000000001,326.74
2024-07-22,GOOG,0.014893700000000001,98.79
2024-07-11,AAPL,0.00596571,72.05
2020-06-30,JPM,0.00813544,76.02
2023-06-01,ADBE,0.00731277,67.99
2019-06-07,ADBE,-0.0189607,227.99
2017-04-26,NVDA,0.00226867,94.2
2014-03-18,AMZN,0.00820386,36.05
2013-11-06,JPM,0.00379276,170.08
2018-12-14,NVDA,-0.011834299999999999,118.12
2019-06-07,AAPL,0.009902,21.2
2023-09-28,ADBE,0.00579524,14.78
2020-06-16,NVDA,-0.0154484,27.8
2024-05-28,ADBE,0.00512719,725.25
2019-07-11,PG,0.0114903,172.12
2013-11-07,GOOG,-0.0261585,273.38
2016-01-07,JPM,0.011079,24.92
2023-08-04,GME,0.0386547,79.42
2023-06-08,JPM,0.0034335900000000003,188.85
2013-02-12,NVDA,0.0168622,308.31
2017-06-22,INTC,0.0187893,194.49
2017-05-30,GOOG,0.024735,26.86
2014-08-21,AAPL,-0.00351053,11.27
2016-12-01,AA,-0.0699588,151.38
2022-06-15,AAPL,-0.0176341,260.87
2021-11-05,DIS,0.0135391,161.93
2024-10-23,DIS,0.00420296,171.35
2017-12-18,GE,-0.00421554,128.58
2022-03-01,AA,-0.010282800000000002,106.33
2016-05-04,GME,0.00017893,168.76
2016-03-11,DIS,-0.00033629,1516.73
2022-11-09,GOOG,-0.00092077,132.03
2019-12-31,PG,0.0148834,101.79
2022-05-17,GOOG,0.00356722,43.57
2013-12-03,GE,-0.0106232,132.83
2017-06-16,NVDA,0.150643,91.81
2023-02-01,INTC,0.0026750600000000004,93.11
2019-10-31,AAPL,-0.00052994,139.94
2015-02-18,NVDA,0.0308418,957.1
2018-12-06,GOOG,0.00043452,267.45
2019-07-18,INTC,-0.00098652,102.11
2023-02-03,INTC,-0.00886869,31.35
2019-01-18,PG,-0.0093168,540.31
2022-12-21,NVDA,0.0119818,202.63
2023-02-10,ADBE,0.0047011399999999995,61.49
2014-06-06,PG,0.0241244,19.39
2013-06-28,AAPL,-0.00054854,44.17
2015-08-17,GOOG,0.0027573100000000002,152.27
2013-04-08,GOOG,-0.00576371,308.55
2015-05-22,NVDA,-0.017579400000000002,2584.8
2015-06-05,GE,0.006740810000000001,164.46
2021-04-29,AMZN,0.0171851,111.06
2023-09-22,ADBE,0.00056636,107.88
2022-04-27,GOOG,0.00604749,10.6
2014-04-22,DIS,-0.0169592,479.53
2018-11-29,GOOG,-0.00166154,55.21
2019-08-15,AA,0.00887668,112.48
2019-02-13,GME,0.0226779,356.13
2016-01-11,JPM,0.00046623,81.5
2018-11-02,AA,0.00774443,283.87
2020-04-15,PG,-0.053494400000000004,108.06
2013-10-23,AAPL,-0.00575674,1031.64
2020-11-13,INTC,-0.00939989,61.28
2019-07-16,AMZN,0.0164754,83.1
2022-09-30,ADBE,-0.0300718,88.43
2021-05-28,GME,-0.0129643,466.31
2017-02-17,JPM,0.010577099999999999,377.04
2019-07-30,GE,0.0025872,23.63
2014-06-27,DIS,-0.0167179,526.88
2022-01-12,GOOG,0.0398833,153.71
2017-02-24,AA,0.00555825,3229.83
2023-09-22,GOOG,-0.0021978600000000003,972.91
2015-03-26,DIS,-0.00336409,26.95
2014-09-30,DIS,-0.0038483099999999998,84.2
2024-10-08,ADBE,-0.0118504,466.89
2024-06-18,GME,-0.0010249,209.79
2020-02-27,AAPL,-0.006370130000000001,44.94
2013-07-26,AMZN,-0.021932800000000002,458.08
2013-01-28,AA,0.0153372,108.4
2019-02-22,GME,-0.00290209,24.05
2024-10-07,PG,-0.052786400000000004,91.41
2014-09-19,AMZN,-0.00041127,2151.82
2023-05-19,GOOG,0.0130545,39.36
2018-06-01,NVDA,0.0144502,153.61
2019-05-01,GME,0.00155449,180.29
2024-05-10,PG,-0.0289855,1096.33
2014-12-08,ADBE,-0.00022012,333.46
2020-12-30,GME,-0.0031535,8.12
2014-09-04,GE,0.00268614,289.25
2018-07-16,GOOG,0.00206339,83.94
2013-03-26,AAPL,-0.020957499999999997,44.01
2013-08-02,AMZN,0.004614,28.77
2016-03-24,GE,0.031927699999999996,24.169
2024-07-22,AMZN,0.00205219,1154.05
2016-12-16,PG,0.0117683,137.2
2020-12-15,GE,0.000037789999999999996,25.64
2015-05-01,GE,0.0140169,2039.51
2016-09-19,AAPL,0.0,89.97
2016-06-17,PG,0.00057399,176.42
2013-01-10,PG,0.00485992,264.01
2017-05-03,AAPL,-0.0211225,86.76
2017-03-13,AA,0.040466800000000004,55.66
2021-01-04,PG,-0.0215749,93.93
2016-08-22,NVDA,0.011340900000000001,8.760001
2023-10-06,GE,-0.0215849,434.99
2021-03-09,JPM,0.0115308,160.63
2014-10-13,JPM,-0.0186625,77.33
2016-11-29,AMZN,0.0122508,39.18
2019-02-19,AMZN,0.0064759299999999995,1792.57
2018-05-21,DIS,-0.0162337,9.94
2014-12-10,ADBE,-0.00485605,103.66
2018-09-05,INTC,-0.0147441,23.28
2023-02-08,GME,-0.00376755,189.69
2024-06-26,AAPL,0.0017086299999999998,239.48
2021-08-20,ADBE,-0.0320164,9.260001
2013-05-10,AAPL,0.010466200000000002,16.36
2014-01-23,NVDA,0.00429952,38.46
2024-11-05,GOOG,-0.022648,142.18
2014-01-22,ADBE,0.0147954,1593.31
2024-11-12,INTC,0.00638485,12.73
2017-11-29,PG,-0.027259699999999998,32.8
2024-08-30,GE,-0.013800300000000001,135.04
2017-12-29,GE,0.0171305,12.32
2014-04-01,ADBE,-0.011494299999999999,51.78
2023-08-16,INTC,-0.00179172,336.365
2014-07-14,GOOG,0.041308,56.0
2020-04-24,AAPL,-0.10191499999999999,209.25
2021-12-10,GE,0.00167286,143.01
2020-01-10,DIS,0.0232255,105.0
2017-12-13,AMZN,0.00810063,182.76
2020-11-03,DIS,0.00861168,160.23
2019-01-28,AMZN,0.00425744,118.47
2022-08-30,GME,-0.011272200000000001,532.37
2015-12-10,ADBE,-0.0023918200000000002,43.06
2021-04-22,PG,0.0147878,93.36
2016-10-12,PG,-0.00110608,119.04
2015-09-21,INTC,-0.0066291100000000006,36.29
2020-06-19,DIS,-0.00461829,183.55
2016-04-11,GME,0.0217826,324.0
2014-06-27,PG,0.00158334,228.88
2014-02-19,INTC,0.005745289999999999,157.18
2023-04-28,GME,-0.010856399999999999,59.44
2017-01-23,INTC,0.00551188,308.73
2024-07-19,DIS,-0.0129564,50.58
2021-03-01,JPM,-0.0189033,65.54
2024-11-22,JPM,-0.00951248,82.95
2018-11-19,AA,-0.0215001,112.09
2021-06-07,AA,0.0134172,324.87
2013-01-08,ADBE,-0.07088610000000001,22.67
2022-06-13,NVDA,-0.00452328,66.42
2024-10-04,JPM,0.011177999999999999,126.69
2022-12-02,ADBE,0.00982034,193.96
2018-12-26,NVDA,0.0036764099999999997,14.71
2024-11-22,GE,-0.0179577,27.44
2020-12-24,ADBE,-0.00150454,108.45
2020-10-16,PG,0.0128206,279.85
2023-03-21,GME,0.00690007,68.36
2022-11-14,JPM,0.0007009500000000001,29.98
2023-06-12,JPM,0.015368699999999999,82.44
2020-01-28,ADBE,0.00588274,104.33
2017-06-19,JPM,0.0153594,111.52
2023-08-04,INTC,-0.012797099999999999,909.18
2017-04-18,NVDA,0.0073452,7.32
2016-01-26,NVDA,0.00813007,148.46
2014-05-27,AAPL,-0.07287969999999999,85.93
2014-07-16,PG,-0.030541,17.22
2016-04-27,NVDA,0.0130136,26.45
2021-02-23,GOOG,-0.0342378,46.16
2020-07-29,JPM,-0.0107599,15.07
2020-05-14,GME,0.00137365,175.43
2015-04-07,GME,-0.00639486,119.13
2022-03-11,ADBE,0.041886,45.29
2024-09-10,GME,-0.0260366,210.05
2013-02-07,AMZN,0.00704229,41.05
2017-05-04,PG,-0.00319982,2839.0
2024-06-03,GOOG,0.00414574,197.87
2021-09-27,AMZN,0.035600900000000005,79.13
2024-04-05,DIS,0.00654209,201.45
2021-07-01,ADBE,0.00244868,99.31
2015-12-14,GE,0.0055139099999999995,87.52
2017-05-25,AA,0.0170683,115.0
2019-03-26,AA,0.00772095,169.04
2014-05-21,AA,0.00421762,333.39
2019-01-29,NVDA,-0.00468457,25.87
2021-03-09,NVDA,0.00217271,112.23
2023-08-09,INTC,0.033492799999999996,175.99
2017-05-19,GME,-0.0108085,41.33
2023-11-21,PG,-0.0367187,73.13
2015-06-19,GME,0.0108236,488.0
2023-05-01,GME,-0.00061423,584.8694
2017-11-30,NVDA,-0.0184696,20.29
2025-01-15,GME,-0.00098282,100.38
2017-09-19,GME,-0.00084645,129.33
2024-04-01,NVDA,-0.00050282,35.76
2022-10-06,GME,-0.0447699,95.94
2022-07-05,AMZN,0.012337,98.44
2013-04-24,ADBE,0.0107802,426.95
2021-05-10,GME,0.00257063,142.16
2022-06-09,AAPL,0.00772977,86.67
2021-06-11,AMZN,-0.07992729999999999,117.45
2022-08-16,AAPL,0.00584793,184.06
2013-01-28,AMZN,-0.0214225,30.18
2016-11-15,AAPL,0.0110688,9.359999
2017-04-13,GOOG,0.0070323899999999995,160.77
2014-07-31,NVDA,0.00181818,114.39
2016-10-03,AMZN,0.00098193,81.3
2017-02-13,GME,-0.0366793,2295.45
2019-10-17,INTC,0.031144699999999997,188.04
2020-11-25,GE,0.025588299999999998,45.41
2019-01-10,AMZN,-0.0124159,37.86
2022-09-07,DIS,-0.00463676,95.5
2019-07-01,NVDA,0.00975084,19.61
2016-03-01,AAPL,-0.00751841,7.15
2019-02-01,ADBE,0.00626314,202.83
2019-11-08,GOOG,-0.00012857,27.56
2020-06-29,JPM,0.00368571,97.62
2018-12-31,DIS,-0.00708652,82.84
2019-05-24,AAPL,0.00840342,22.95
2019-03-29,AA,0.0007652000000000001,130.84
2015-01-20,GOOG,-0.026230000000000003,325.12
2023-01-31,AA,0.0147108,6.05
2013-05-17,AA,-0.0165355,810.31
2017-09-15,AAPL,-0.0196097,86.59
2022-10-18,GME,0.013926899999999999,37.49
2014-07-18,NVDA,-0.00224429,68.63
2019-11-08,AA,-0.005307500000000001,235.43
2016-06-13,AAPL,0.0546089,10.25
2022-04-12,DIS,0.0212576,159.74
2013-10-10,AAPL,0.0303978,618.28
2013-09-17,AMZN,-0.0750536,98.79
2023-05-11,GME,0.0207403,116.7
2018-05-24,INTC,0.0156125,172.9
2024-02-12,DIS,-0.0010496400000000001,1566.13
2023-12-21,GOOG,0.00822449,7.74
2014-03-17,INTC,0.012002299999999999,105.14
2020-08-27,AAPL,0.0329512,596.0794
2022-02-16,PG,0.029418000000000003,60.89
2021-06-23,PG,-0.0192458,104.79
2017-10-18,GOOG,-0.0037950899999999997,68.22
2017-09-22,AMZN,0.0,1010.27
2013-09-16,NVDA,-0.00638354,154.05
2014-09-16,AA,-0.0544565,165.0
2022-11-22,NVDA,0.0102586,116.97
2017-05-25,JPM,-0.062049099999999996,759.48
2022-06-10,AA,-0.00406206,46.7
2014-10-31,GOOG,0.0151672,845.72
2022-08-31,DIS,0.011645399999999998,31.04
2021-11-12,AMZN,-0.00298041,22.08
2015-12-02,ADBE,0.00463748,26.21
2015-10-29,GE,0.00332499,90.5
2020-04-16,GE,0.007380370000000001,51.95
2017-04-11,AAPL,-0.0254294,151.48
2024-01-25,GE,0.016204700000000002,74.52
2021-11-03,PG,-0.00997162,93.88
2021-01-25,ADBE,-0.015942,504.4
2017-09-27,GOOG,-0.00526684,26.51
2016-08-10,AMZN,0.00923264,149.44
2018-02-27,INTC,0.0162842,23.64
2018-01-22,NVDA,-0.013123899999999999,190.51
2018-04-12,AAPL,0.00419044,59.62
2023-12-13,AMZN,0.0062695699999999995,71.14
2021-08-24,INTC,-0.00162381,134.54
2013-02-28,AAPL,0.00007725000000000001,137.96
2013-07-16,GME,0.00402439,55.35
2013-08-12,GE,-0.0330934,99.96
2020-12-15,JPM,-0.0128018,156.6
2017-12-18,NVDA,0.0242116,97.84
2019-03-29,INTC,-0.019464699999999998,9.28
2019-03-28,GE,-0.0028376,186.87
2015-01-30,AA,-0.0141342,150.62
2022-01-28,PG,0.00404286,384.16
2023-06-26,NVDA,0.0148804,13.09
2023-02-22,AA,-0.007370949999999999,96.15
2014-09-03,ADBE,0.00378585,799.78
2021-04-08,AMZN,-0.00512517,23.55
2017-02-27,JPM,-0.00811648,78.81
2023-11-06,GE,0.007904050000000001,41.09
2022-11-29,ADBE,0.0079124,243.18
2020-10-20,GOOG,0.00066698,776.42
2014-04-04,NVDA,-0.00320768,251.31
2013-11-06,PG,0.00312936,20.14
2014-09-15,AA,-0.00967646,3284.72
2016-05-10,PG,-0.017733099999999998,12.37
2021-01-06,AMZN,0.024258099999999998,31.46
2021-03-19,PG,0.00334847,66.73
2024-10-02,AAPL,-0.00546253,121.4
2021-06-09,GE,0.00444007,148.01
2021-06-11,AMZN,0.007326009999999999,91.65
2017-04-12,JPM,0.013324899999999999,81.79
2015-07-24,JPM,-0.00669217,78.06
2024-08-19,AA,-0.0527403,239.29
2020-01-28,AA,0.0254238,23.22
2016-11-09,GOOG,-0.0153686,548.76
2022-12-22,PG,0.00030386,529.42
2013-12-05,GE,0.0178659,72.34
2024-05-28,GOOG,-0.00502795,486.42
2022-09-23,AA,0.008044599999999999,45.68
2023-01-25,GOOG,-0.00176412,153.79
2015-02-23,JPM,0.0008897800000000001,34.19
2021-06-25,AA,0.0,30.0
2015-02-27,ADBE,0.015767899999999998,23.29
2014-02-10,GE,0.00936091,798.53
2025-01-29,GME,0.00663638,23.12
2013-06-06,GE,0.0244123,29.99
2024-07-25,JPM,-0.00115043,24.2
2018-08-08,JPM,-0.0034799600000000003,172.26
2023-02-24,AMZN,0.016416299999999998,95.88
2015-03-02,INTC,0.00100148,78.05
2019-12-26,JPM,-0.0217875,49.45
2017-11-16,AAPL,0.0101985,155.74
2020-05-18,GME,-0.0315044,88.65
2022-09-16,NVDA,-0.00443393,31.31
2014-09-24,JPM,-0.008992729999999999,74.79
2024-01-04,AMZN,-0.006606999999999999,142.92
2019-05-06,ADBE,-0.033520799999999996,52.51
2013-07-24,PG,0.00403321,119.75
2013-02-21,ADBE,0.0153514,59.53
2013-07-10,AA,0.0146333,4.29
2017-05-17,GME,0.00093567,575.25
2020-11-11,GME,0.008657930000000001,55.35
2018-07-03,AAPL,0.00039792,152.93
2013-09-13,AMZN,-0.0003075,172.89
2015-05-05,DIS,-0.00374925,31.15
2020-03-18,PG,0.00325668,20.37
2016-10-11,AA,-0.0349308,149.78
2014-04-23,NVDA,-0.0008826299999999999,26.79
2018-04-13,GE,-0.0362378,103.3
2013-07-16,AAPL,-0.0151545,85.76
2022-05-25,AA,0.0109903,149.04
2022-02-11,GE,0.00422084,117.09
2022-02-28,JPM,0.0,8.51
2021-01-19,DIS,-0.0327869,558.49
2022-04-22,AA,0.00402737,47.46
2015-10-02,ADBE,0.00906801,134.85
2013-09-04,AMZN,-0.036095100000000005,181.82
2016-05-19,AA,0.00349522,88.72
2024-05-28,AMZN,0.00399065,54.36
2020-07-22,NVDA,0.0,13.41
2018-07-26,GOOG,0.0270827,75.74
2023-03-31,AA,0.0274981,58.25
2023-06-22,DIS,0.0002948,38.04
2020-02-11,AMZN,-0.0295185,50.34
2013-02-05,PG,-0.00145555,108.85
2021-01-25,AAPL,-0.0045796,366.78
2020-09-21,INTC,-0.00599998,83.36
2015-03-03,ADBE,0.0221111,35.02
2020-01-03,PG,-0.041096,800.1141
2014-06-02,DIS,0.017255799999999998,3307.46
2023-05-17,AMZN,-0.00050074,259.78
2018-05-31,AAPL,0.0037899,107.49
2020-05-29,PG,0.00411773,20.37
2021-03-18,PG,-0.00634855,27.43
2014-08-27,GE,0.0014681800000000001,79.28
2017-12-29,GE,0.00283682,91.73
2014-01-27,AAPL,-0.00602847,127.61
2016-01-12,AA,-0.00229394,196.4
2016-04-08,GOOG,0.00011611,128.22
2013-02-11,AAPL,0.020749499999999997,77.79
2023-02-27,ADBE,-0.015697700000000002,12.71
2018-08-07,DIS,0.029382000000000002,51.78
2016-07-05,NVDA,0.04228850000000001,30.82
2017-07-12,GE,0.0026193899999999997,143.19
2015-05-15,INTC,-0.007328390000000001,19.94
2017-10-17,AA,0.00043249,98.46
2015-11-10,AA,-0.00675011,184.41
2023-06-05,INTC,0.00490201,1072.32
2015-08-17,AA,0.0135534,119.47
2018-01-02,DIS,0.00939238,15.63
2021-11-19,INTC,-0.0146341,152.82
2014-07-15,AMZN,-0.0062210600000000005,37.28
2016-12-30,DIS,0.00096357,153.49
2016-09-22,GME,0.0029593700000000002,158.81
2023-07-03,GOOG,-0.041508500000000004,1102.46
2019-01-16,PG,-0.0031446800000000004,83.21
2017-05-26,ADBE,0.0135911,38.37
2018-01-02,AA,0.0,563.09
2013-11-07,PG,0.00781429,81.57
2022-08-10,GE,-0.0346,151.4
2024-05-10,NVDA,-0.0262069,141.82
2018-05-21,NVDA,0.00995362,23.36
2014-02-13,GOOG,-0.0105677,177.1
2016-10-14,NVDA,-0.010931999999999999,106.26
2024-01-10,PG,0.00255716,2326.74
2021-11-02,AAPL,-0.00798786,155.4
2021-02-16,PG,0.00311852,3435.01
2019-11-01,PG,-0.00915456,618.25
2022-01-27,PG,-0.010333799999999999,85.9
2013-03-07,JPM,-0.00667042,174.54
2021-12-10,NVDA,0.00810802,166.94
2023-11-17,AAPL,-0.00541782,49.22
2017-01-23,AAPL,-0.006375189999999999,184.92
2013-02-12,DIS,-0.010158799999999999,1074.66
2020-08-21,ADBE,0.021146099999999998,934.15
2024-10-18,INTC,-0.0015630099999999999,60.67
2013-11-27,GME,-0.0172573,106.0
2020-11-18,GOOG,0.0031299599999999998,625.77
2019-12-04,JPM,-0.008157020000000001,24.24
2014-12-05,NVDA,-0.0157927,102.0
2024-12-20,AA,-0.006706,110.52
2019-10-09,GME,-0.016819900000000002,83.38
2014-05-15,AAPL,0.0227758,99.61
2017-07-07,PG,-0.0155548,192.94
2016-04-21,PG,0.0142646,68.47
2015-06-26,AAPL,0.0323815,26.04
2013-03-05,AAPL,0.0308662,665.16
2019-04-08,AMZN,-0.0479908,32.52
2013-01-07,AA,-0.00011265,95.38
2013-06-11,JPM,0.010161400000000001,156.82
2022-12-27,GME,-0.0026240400000000002,25.99
2018-03-26,DIS,-0.00909096,1731.01
2015-06-22,GE,-0.0073964600000000005,39.41
2021-07-16,INTC,-0.0589868,14.04
2013-09-06,ADBE,-0.0106274,307.55
2016-02-16,NVDA,0.0012989,22.924
2018-09-06,GE,0.0065093,37.15
2014-12-19,AMZN,-0.0030679699999999997,23.04
2021-08-12,INTC,0.0428995,51.09
2018-10-12,INTC,-0.0178472,95.76
2015-03-03,GE,-0.011541999999999998,223.37
2022-04-01,AA,-0.00387084,345.38
2022-05-26,AA,-0.013515999999999999,320.03
2013-12-31,GME,0.00570118,21.6
2024-06-28,PG,0.00315237,132.03
2017-05-30,GOOG,0.0053316399999999995,30.27
2017-07-25,AA,0.0309957,207.11
2021-11-10,DIS,-0.00803083,65.24
2016-09-08,DIS,-0.0144532,25.85
2015-12-16,DIS,-0.00712937,210.85
2015-11-25,AA,0.0102638,92.12
2020-10-28,AA,0.011337900000000001,466.33
2023-11-27,JPM,-0.021716000000000003,42.44
2016-03-16,ADBE,0.00246227,148.46
2018-03-20,JPM,0.0186635,10.95
2017-11-01,ADBE,-0.0108323,771.29
2022-02-18,JPM,-0.0100229,186.3
2016-12-15,DIS,-0.0262009,66.97
2022-03-29,AA,0.0112429,68.05
2024-01-18,JPM,0.0172702,541.6095
2017-07-18,GME,0.0119792,39.31
2016-12-09,AAPL,0.243696,337.87
2022-06-07,GME,0.005874399999999999,42.38
2020-10-27,AA,-0.0220311,105.22
2019-06-04,AA,0.0162267,852.12
2023-01-13,AA,0.00392056,1025.55
2020-07-22,AAPL,-0.00327998,22.635
2014-04-30,AMZN,-0.0179864,142.02
2024-08-13,GME,0.00343215,165.27
2020-02-25,GE,-0.025381300000000002,200.37
2013-05-02,ADBE,-0.00944358,25.03
2016-06-28,AA,0.00104213,29.85
2016-02-24,ADBE,0.028538,153.79
2021-12-01,AMZN,-0.010697000000000002,482.88
2018-11-15,GE,0.007453680000000001,143.62
2016-02-18,INTC,0.0127399,142.17
2015-03-31,GME,-0.0033322,106.35
2018-12-13,NVDA,-0.0548451,77.51
2013-05-01,PG,-0.00161392,34.43
2013-03-13,INTC,-0.012644500000000001,175.16
2015-05-01,GOOG,0.00703788,379.67
2022-01-20,AA,0.0335833,45.74
2015-08-06,DIS,-0.0181606,238.26
2013-06-28,GME,0.0350351,113.54
2019-08-07,JPM,0.036669,1493.45
2015-02-24,GE,0.0268257,11.3
2020-04-22,DIS,0.0037990800000000003,1120.71
2017-05-05,PG,-0.0032024399999999995,96.75
2016-02-10,NVDA,-0.00155354,15.795
2021-02-26,GE,-0.029665900000000002,198.48
2017-09-01,GOOG,0.0179046,97.19
2016-10-27,JPM,0.00428641,535.22
2018-01-22,NVDA,-0.00375998,24.59
2021-10-27,AAPL,-0.00331581,34.31
2022-01-20,GE,0.0101776,29.42
2025-01-08,AA,0.014883,15.53
2022-02-04,GE,0.00484467,178.12
2017-01-31,GOOG,-0.0156571,24.92
2020-08-31,DIS,0.0102925,114.7
2021-08-30,JPM,-0.008002519999999999,69.1
2013-06-04,NVDA,-0.0122576,8.89
2021-10-11,PG,-0.010216099999999999,112.17
2024-02-09,AMZN,0.024696600000000003,29.3
2019-05-06,GE,-0.0235219,44.96
2016-09-28,AA,-0.0009558800000000001,170.03
2016-04-15,DIS,0.00080812,1898.53
2015-04-09,PG,0.008195639999999999,73.22
2024-09-23,INTC,0.0221272,988.2
2024-07-09,INTC,0.0099349,36.71
2013-11-05,DIS,0.00632906,11.86
2018-05-25,GE,-0.0130419,27.93
2015-12-24,DIS,-0.0272261,142.61
2022-07-27,AAPL,0.0018676499999999998,48.49
2016-11-28,AMZN,-0.004535620000000001,36.18
2022-12-16,AA,-0.00487006,553.56
2016-04-05,JPM,-0.00296819,106.45
2021-07-28,GME,-0.00051343,1156.22
2013-04-08,AAPL,0.012521500000000001,45.79
2023-08-30,JPM,0.00013936,107.28
2024-12-02,DIS,-0.0278932,22.21
2019-10-01,PG,0.020842700000000002,530.24
2013-01-15,INTC,-0.0173831,24.255
2019-02-05,GME,0.051764599999999994,137.88
2021-01-25,AA,-0.018390899999999998,46.97
2023-08-03,GOOG,-0.00467533,26.62
2022-06-07,GE,-0.00387567,3268.95
2016-12-14,GME,0.00075889,122.47
2018-04-05,GOOG,-0.00789726,1795.77
2021-04-15,GOOG,0.00148451,283.35
2024-05-08,GOOG,0.08971370000000001,157.52
2014-03-21,INTC,-0.0192157,1580.95
2015-10-28,GE,0.0163691,28.34
2020-12-10,AMZN,-0.00075191,47.55
2019-04-30,PG,-0.0154457,28.31
2016-04-01,JPM,0.0036847600000000005,63.15
2021-02-04,DIS,-0.00701535,36.78
2016-10-19,AMZN,0.0357142,137.11
2013-04-03,AMZN,0.0171943,29.5
2018-08-31,NVDA,0.00447428,163.69
2015-03-31,GE,-0.00033772,24.89
2017-11-27,AA,0.025219299999999997,56.56
2019-07-12,PG,-0.00629777,28.97
2022-09-01,NVDA,0.00693428,64.47
2015-03-24,INTC,-0.0015038299999999998,216.31
2019-12-23,GME,0.00806797,448.45
2020-04-08,GME,-0.0069981800000000005,437.39
2017-08-09,GME,-0.0215502,19.26
2024-03-26,AAPL,0.00096989,45.93
2022-10-10,GE,0.00055444,10.17
2019-11-13,GME,0.053104399999999996,99.68
2021-01-08,JPM,-0.00349659,135.07
2013-07-23,GE,0.0214876,94.85
2024-01-05,NVDA,-0.0038152900000000003,26.07
